,criteria,internal_noise_sigma,prob_interval1,prob_agreement
632,-4.7,1.3,0.97848,0.9622
633,-4.7,1.35,0.9763900000000001,0.95778
634,-4.7,1.4,0.9722,0.95152
635,-4.7,1.45,0.97003,0.94634
636,-4.7,1.5,0.9675400000000001,0.94248
637,-4.7,1.55,0.96469,0.93634
638,-4.7,1.6,0.96099,0.93102
639,-4.7,1.65,0.95573,0.9223
640,-4.7,1.7,0.9529000000000001,0.91768
641,-4.7,1.75,0.94953,0.91186
642,-4.7,1.8,0.94743,0.9069
643,-4.7,1.85,0.9425300000000001,0.89918
644,-4.7,1.9,0.93886,0.89344
645,-4.7,1.95,0.93653,0.89006
646,-4.7,2.0,0.9319500000000001,0.88238
647,-4.7,2.05,0.92762,0.87384
648,-4.7,2.1,0.92285,0.86618
649,-4.7,2.15,0.9204399999999999,0.86272
650,-4.7,2.2,0.9167000000000001,0.8572
651,-4.7,2.25,0.91177,0.8495
652,-4.7,2.3,0.90688,0.8426
653,-4.7,2.35,0.90249,0.83478
654,-4.7,2.4,0.8980600000000001,0.82836
655,-4.7,2.45,0.89496,0.82084
656,-4.7,2.5,0.891,0.81492
657,-4.7,2.55,0.8875299999999999,0.81034
658,-4.7,2.6,0.88446,0.80688
659,-4.7,2.65,0.88125,0.80206
660,-4.7,2.7,0.87494,0.79212
661,-4.7,2.75,0.87225,0.78754
662,-4.7,2.8,0.8685,0.78124
663,-4.7,2.85,0.86572,0.77772
664,-4.7,2.9,0.86052,0.77088
665,-4.7,2.95,0.85694,0.76556
666,-4.7,3.0,0.85353,0.76074
667,-4.7,3.05,0.85007,0.75474
668,-4.7,3.1,0.84723,0.75366
669,-4.7,3.15,0.84355,0.74694
670,-4.7,3.2,0.83768,0.73908
671,-4.7,3.25,0.83702,0.73868
672,-4.7,3.3,0.8316,0.73068
673,-4.7,3.35,0.82896,0.728
674,-4.7,3.4,0.82682,0.72668
675,-4.7,3.45,0.8222700000000001,0.71962
676,-4.7,3.5,0.8199,0.71644
677,-4.7,3.55,0.81516,0.70688
678,-4.7,3.6,0.81394,0.70704
679,-4.7,3.65,0.81199,0.70538
680,-4.7,3.7,0.80802,0.70244
681,-4.7,3.75,0.8049,0.69648
682,-4.7,3.8,0.8044800000000001,0.69788
683,-4.7,3.85,0.79901,0.68954
684,-4.7,3.9,0.79404,0.68368
685,-4.7,3.95,0.79331,0.6853
686,-4.7,4.0,0.7915099999999999,0.68098
687,-4.7,4.05,0.7865800000000001,0.67408
688,-4.7,4.1,0.7835799999999999,0.6704
689,-4.7,4.15,0.7802,0.66416
690,-4.7,4.2,0.77757,0.66382
691,-4.7,4.25,0.77763,0.6639
692,-4.7,4.3,0.7726599999999999,0.65844
693,-4.7,4.35,0.77207,0.6559
694,-4.7,4.4,0.76971,0.65594
695,-4.7,4.45,0.7672300000000001,0.65502
696,-4.7,4.5,0.76324,0.64936
697,-4.7,4.55,0.76034,0.64216
698,-4.7,4.6,0.7576799999999999,0.64204
699,-4.7,4.65,0.7568600000000001,0.63984
700,-4.7,4.7,0.7568600000000001,0.6426
701,-4.7,4.75,0.7564,0.63924
702,-4.7,4.8,0.7512,0.63384
703,-4.7,4.85,0.749,0.632
704,-4.7,4.9,0.74828,0.63204
705,-4.7,4.95,0.74698,0.63276
706,-4.7,5.0,0.74167,0.62386
707,-4.65,0.0,0.99952,1.0
708,-4.65,0.05,0.99939,0.9999
709,-4.65,0.1,0.9996,0.99976
710,-4.65,0.15,0.99963,0.99974
711,-4.65,0.2,0.9995,0.9996
712,-4.65,0.25,0.9992399999999999,0.99936
713,-4.65,0.3,0.99933,0.9991
714,-4.65,0.35,0.999,0.99876
715,-4.65,0.4,0.99881,0.99886
716,-4.65,0.45,0.99888,0.9982
717,-4.65,0.5,0.99849,0.99786
718,-4.65,0.55,0.99811,0.99702
719,-4.65,0.6,0.9976499999999999,0.99638
720,-4.65,0.65,0.99695,0.9959
721,-4.65,0.7,0.99668,0.99436
722,-4.65,0.75,0.99568,0.9928
723,-4.65,0.8,0.99466,0.99072
724,-4.65,0.85,0.99366,0.98932
725,-4.65,0.9,0.9927,0.98752
726,-4.65,0.95,0.99117,0.9851
727,-4.65,1.0,0.9903500000000001,0.98286
728,-4.65,1.05,0.9880899999999999,0.97914
729,-4.65,1.1,0.98636,0.97616
730,-4.65,1.15,0.9840599999999999,0.9712
731,-4.65,1.2,0.98186,0.96784
732,-4.65,1.25,0.98019,0.96482
733,-4.65,1.3,0.9776400000000001,0.95976
734,-4.65,1.35,0.97481,0.95606
735,-4.65,1.4,0.97245,0.9513
736,-4.65,1.45,0.96878,0.94496
737,-4.65,1.5,0.9656899999999999,0.93938
738,-4.65,1.55,0.96224,0.9334
739,-4.65,1.6,0.96016,0.92916
740,-4.65,1.65,0.95722,0.9244
741,-4.65,1.7,0.95276,0.91684
742,-4.65,1.75,0.94821,0.90834
743,-4.65,1.8,0.94594,0.90532
744,-4.65,1.85,0.9407099999999999,0.89662
745,-4.65,1.9,0.9376199999999999,0.89392
746,-4.65,1.95,0.93343,0.88498
747,-4.65,2.0,0.93058,0.87928
748,-4.65,2.05,0.92457,0.87022
749,-4.65,2.1,0.92133,0.86514
750,-4.65,2.15,0.91578,0.85604
751,-4.65,2.2,0.91315,0.85098
752,-4.65,2.25,0.90913,0.84498
753,-4.65,2.3,0.90644,0.84
754,-4.65,2.35,0.9015299999999999,0.83234
755,-4.65,2.4,0.89786,0.82528
756,-4.65,2.45,0.89322,0.82008
757,-4.65,2.5,0.8879,0.81068
758,-4.65,2.55,0.88564,0.80752
759,-4.65,2.6,0.88109,0.80126
760,-4.65,2.65,0.87776,0.7976
761,-4.65,2.7,0.87461,0.7885
762,-4.65,2.75,0.86971,0.78498
763,-4.65,2.8,0.86623,0.78026
764,-4.65,2.85,0.8639399999999999,0.7756
765,-4.65,2.9,0.85667,0.76498
766,-4.65,2.95,0.8534200000000001,0.76016
767,-4.65,3.0,0.85005,0.7549
768,-4.65,3.05,0.84697,0.75166
769,-4.65,3.1,0.84371,0.74666
770,-4.65,3.15,0.83989,0.74358
771,-4.65,3.2,0.8396,0.74108
772,-4.65,3.25,0.83405,0.73478
773,-4.65,3.3,0.8302799999999999,0.72956
774,-4.65,3.35,0.82796,0.7254
775,-4.65,3.4,0.8232600000000001,0.72016
776,-4.65,3.45,0.81985,0.71446
777,-4.65,3.5,0.8182100000000001,0.71298
778,-4.65,3.55,0.81587,0.71022
779,-4.65,3.6,0.80974,0.70104
780,-4.65,3.65,0.80745,0.70014
781,-4.65,3.7,0.80423,0.69794
782,-4.65,3.75,0.80166,0.69372
783,-4.65,3.8,0.80062,0.69008
784,-4.65,3.85,0.7980700000000001,0.68798
785,-4.65,3.9,0.79181,0.67886
786,-4.65,3.95,0.7895000000000001,0.67952
787,-4.65,4.0,0.7878799999999999,0.67472
788,-4.65,4.05,0.78683,0.67274
789,-4.65,4.1,0.7820199999999999,0.67048
790,-4.65,4.15,0.77936,0.66332
791,-4.65,4.2,0.77756,0.66328
792,-4.65,4.25,0.77573,0.66074
793,-4.65,4.3,0.7709999999999999,0.66124
794,-4.65,4.35,0.7681,0.65716
795,-4.65,4.4,0.7694399999999999,0.65336
796,-4.65,4.45,0.7660199999999999,0.65004
797,-4.65,4.5,0.76126,0.6458
798,-4.65,4.55,0.75939,0.64554
799,-4.65,4.6,0.75739,0.63986
800,-4.65,4.65,0.7513099999999999,0.6363
801,-4.65,4.7,0.7553300000000001,0.6357
802,-4.65,4.75,0.75097,0.63346
803,-4.65,4.8,0.74817,0.63234
804,-4.65,4.85,0.7454700000000001,0.6279
805,-4.65,4.9,0.74338,0.62652
806,-4.65,4.95,0.73915,0.62258
807,-4.65,5.0,0.7376,0.62204
808,-4.6,0.0,0.99948,1.0
809,-4.6,0.05,0.99946,0.9998
810,-4.6,0.1,0.99956,0.9998
811,-4.6,0.15,0.99941,0.99962
812,-4.6,0.2,0.99961,0.99954
813,-4.6,0.25,0.9991300000000001,0.99918
814,-4.6,0.3,0.99923,0.99918
815,-4.6,0.35,0.9989600000000001,0.99868
816,-4.6,0.4,0.99866,0.99848
817,-4.6,0.45,0.9984,0.99764
818,-4.6,0.5,0.9978,0.99704
819,-4.6,0.55,0.9979100000000001,0.99714
820,-4.6,0.6,0.9973000000000001,0.99604
821,-4.6,0.65,0.99682,0.99504
822,-4.6,0.7,0.9956799999999999,0.99316
823,-4.6,0.75,0.9950600000000001,0.99156
824,-4.6,0.8,0.99488,0.99128
825,-4.6,0.85,0.9935,0.98912
826,-4.6,0.9,0.9918899999999999,0.98654
827,-4.6,0.95,0.99095,0.9841
828,-4.6,1.0,0.98954,0.98168
829,-4.6,1.05,0.9868,0.97704
830,-4.6,1.1,0.98584,0.97492
831,-4.6,1.15,0.98356,0.9712
832,-4.6,1.2,0.98167,0.96746
833,-4.6,1.25,0.9790000000000001,0.96276
834,-4.6,1.3,0.9766600000000001,0.95852
835,-4.6,1.35,0.97374,0.95352
836,-4.6,1.4,0.97019,0.9477
837,-4.6,1.45,0.968,0.9436
838,-4.6,1.5,0.96465,0.93818
839,-4.6,1.55,0.96164,0.9328
840,-4.6,1.6,0.95789,0.92662
841,-4.6,1.65,0.9541299999999999,0.91962
842,-4.6,1.7,0.95079,0.91362
843,-4.6,1.75,0.94647,0.90674
844,-4.6,1.8,0.94119,0.8975
845,-4.6,1.85,0.93763,0.8913
846,-4.6,1.9,0.9352,0.88764
847,-4.6,1.95,0.93206,0.8826
848,-4.6,2.0,0.92586,0.8726
849,-4.6,2.05,0.92353,0.8683
850,-4.6,2.1,0.91852,0.86104
851,-4.6,2.15,0.91499,0.8541
852,-4.6,2.2,0.91,0.846
853,-4.6,2.25,0.90747,0.84234
854,-4.6,2.3,0.90288,0.83432
855,-4.6,2.35,0.89926,0.82976
856,-4.6,2.4,0.89515,0.82254
857,-4.6,2.45,0.89198,0.81848
858,-4.6,2.5,0.8853599999999999,0.80852
859,-4.6,2.55,0.88246,0.80412
860,-4.6,2.6,0.87821,0.79618
861,-4.6,2.65,0.8743099999999999,0.79338
862,-4.6,2.7,0.86863,0.7839
863,-4.6,2.75,0.86537,0.77866
864,-4.6,2.8,0.86296,0.77404
865,-4.6,2.85,0.8579300000000001,0.76818
866,-4.6,2.9,0.85497,0.7631
867,-4.6,2.95,0.84868,0.75692
868,-4.6,3.0,0.84917,0.75638
869,-4.6,3.05,0.84307,0.74954
870,-4.6,3.1,0.84137,0.74534
871,-4.6,3.15,0.83643,0.74026
872,-4.6,3.2,0.8337300000000001,0.73346
873,-4.6,3.25,0.83187,0.72982
874,-4.6,3.3,0.82863,0.72802
875,-4.6,3.35,0.82314,0.71964
876,-4.6,3.4,0.82172,0.71656
877,-4.6,3.45,0.81909,0.71474
878,-4.6,3.5,0.81053,0.70378
879,-4.6,3.55,0.81125,0.70514
880,-4.6,3.6,0.80678,0.70036
881,-4.6,3.65,0.80332,0.69652
882,-4.6,3.7,0.79916,0.6914
883,-4.6,3.75,0.7997799999999999,0.69064
884,-4.6,3.8,0.79643,0.68866
885,-4.6,3.85,0.79447,0.68458
886,-4.6,3.9,0.79064,0.6818
887,-4.6,3.95,0.7858799999999999,0.67368
888,-4.6,4.0,0.7852,0.67408
889,-4.6,4.05,0.78305,0.66998
890,-4.6,4.1,0.77948,0.66704
891,-4.6,4.15,0.7755099999999999,0.66066
892,-4.6,4.2,0.77364,0.65884
893,-4.6,4.25,0.77355,0.65946
894,-4.6,4.3,0.7701899999999999,0.6553
895,-4.6,4.35,0.76586,0.65276
896,-4.6,4.4,0.7659100000000001,0.6499
897,-4.6,4.45,0.76073,0.64506
898,-4.6,4.5,0.75961,0.64442
899,-4.6,4.55,0.7573099999999999,0.64482
900,-4.6,4.6,0.75698,0.64124
901,-4.6,4.65,0.7533399999999999,0.64024
902,-4.6,4.7,0.75261,0.63414
903,-4.6,4.75,0.74912,0.6358
904,-4.6,4.8,0.74656,0.62992
905,-4.6,4.85,0.74414,0.62688
906,-4.6,4.9,0.74288,0.62516
907,-4.6,4.95,0.7416499999999999,0.62406
908,-4.6,5.0,0.73834,0.6242
909,-4.55,0.0,0.9994,1.0
910,-4.55,0.05,0.99943,0.99986
911,-4.55,0.1,0.99944,0.99972
912,-4.55,0.15,0.9993700000000001,0.9995
913,-4.55,0.2,0.99936,0.99952
914,-4.55,0.25,0.99916,0.99928
915,-4.55,0.3,0.99888,0.99888
916,-4.55,0.35,0.99871,0.99858
917,-4.55,0.4,0.99872,0.9986
918,-4.55,0.45,0.9982599999999999,0.99792
919,-4.55,0.5,0.99813,0.99738
920,-4.55,0.55,0.99766,0.99668
921,-4.55,0.6,0.99692,0.99536
922,-4.55,0.65,0.99669,0.99474
923,-4.55,0.7,0.99627,0.9937
924,-4.55,0.75,0.9948600000000001,0.99188
925,-4.55,0.8,0.99386,0.98956
926,-4.55,0.85,0.99286,0.98796
927,-4.55,0.9,0.99234,0.98664
928,-4.55,0.95,0.9904,0.98348
929,-4.55,1.0,0.9880800000000001,0.9798
930,-4.55,1.05,0.9867600000000001,0.97724
931,-4.55,1.1,0.9848699999999999,0.97382
932,-4.55,1.15,0.9823,0.969
933,-4.55,1.2,0.9803,0.965
934,-4.55,1.25,0.97805,0.9613
935,-4.55,1.3,0.97431,0.95594
936,-4.55,1.35,0.9724299999999999,0.9521
937,-4.55,1.4,0.9691700000000001,0.94558
938,-4.55,1.45,0.96583,0.94058
939,-4.55,1.5,0.9628300000000001,0.93514
940,-4.55,1.55,0.9584900000000001,0.92774
941,-4.55,1.6,0.9565699999999999,0.92386
942,-4.55,1.65,0.95218,0.91716
943,-4.55,1.7,0.94914,0.91148
944,-4.55,1.75,0.94466,0.90416
945,-4.55,1.8,0.94023,0.8955
946,-4.55,1.85,0.9366,0.89064
947,-4.55,1.9,0.9325399999999999,0.88328
948,-4.55,1.95,0.92737,0.87586
949,-4.55,2.0,0.92552,0.8718
950,-4.55,2.05,0.92082,0.86328
951,-4.55,2.1,0.91671,0.85838
952,-4.55,2.15,0.91152,0.84748
953,-4.55,2.2,0.9073,0.84172
954,-4.55,2.25,0.90522,0.83664
955,-4.55,2.3,0.90103,0.83274
956,-4.55,2.35,0.8962300000000001,0.82302
957,-4.55,2.4,0.89067,0.81586
958,-4.55,2.45,0.8893,0.8146
959,-4.55,2.5,0.88365,0.80622
960,-4.55,2.55,0.87721,0.79594
961,-4.55,2.6,0.87625,0.79462
962,-4.55,2.65,0.8717,0.7872
963,-4.55,2.7,0.86953,0.78498
964,-4.55,2.75,0.86401,0.77742
965,-4.55,2.8,0.86037,0.7723
966,-4.55,2.85,0.85378,0.76264
967,-4.55,2.9,0.85382,0.76144
968,-4.55,2.95,0.8494999999999999,0.75796
969,-4.55,3.0,0.84763,0.75406
970,-4.55,3.05,0.8409500000000001,0.74402
971,-4.55,3.1,0.83876,0.74096
972,-4.55,3.15,0.8363499999999999,0.73802
973,-4.55,3.2,0.83163,0.7333
974,-4.55,3.25,0.8267599999999999,0.72524
975,-4.55,3.3,0.82345,0.72186
976,-4.55,3.35,0.82063,0.71626
977,-4.55,3.4,0.81885,0.71638
978,-4.55,3.45,0.81643,0.71202
979,-4.55,3.5,0.81152,0.70424
980,-4.55,3.55,0.80938,0.70256
981,-4.55,3.6,0.8054300000000001,0.69742
982,-4.55,3.65,0.8017000000000001,0.696
983,-4.55,3.7,0.8003899999999999,0.68982
984,-4.55,3.75,0.79589,0.68466
985,-4.55,3.8,0.79328,0.68636
986,-4.55,3.85,0.7892600000000001,0.67904
987,-4.55,3.9,0.78677,0.67518
988,-4.55,3.95,0.78372,0.67288
989,-4.55,4.0,0.78243,0.67122
990,-4.55,4.05,0.78098,0.66804
991,-4.55,4.1,0.7762199999999999,0.66092
992,-4.55,4.15,0.7757000000000001,0.66216
993,-4.55,4.2,0.76939,0.65458
994,-4.55,4.25,0.7683,0.65372
995,-4.55,4.3,0.77024,0.6556
996,-4.55,4.35,0.7641800000000001,0.64928
997,-4.55,4.4,0.7622199999999999,0.64524
998,-4.55,4.45,0.7614,0.64712
999,-4.55,4.5,0.759,0.64472
1000,-4.55,4.55,0.75516,0.64004
1001,-4.55,4.6,0.75183,0.63854
1002,-4.55,4.65,0.75124,0.63204
1003,-4.55,4.7,0.75005,0.63338
1004,-4.55,4.75,0.7451399999999999,0.62916
1005,-4.55,4.8,0.74362,0.62496
1006,-4.55,4.85,0.74204,0.6266
1007,-4.55,4.9,0.73966,0.6248
1008,-4.55,4.95,0.73817,0.62138
1009,-4.55,5.0,0.73714,0.62024
1010,-4.5,0.0,0.99938,1.0
1011,-4.5,0.05,0.9993,0.99984
1012,-4.5,0.1,0.9991399999999999,0.99964
1013,-4.5,0.15,0.9994000000000001,0.99964
1014,-4.5,0.2,0.99905,0.9993
1015,-4.5,0.25,0.99881,0.99886
1016,-4.5,0.3,0.99883,0.99886
1017,-4.5,0.35,0.99847,0.99834
1018,-4.5,0.4,0.99854,0.99824
1019,-4.5,0.45,0.9980899999999999,0.99742
1020,-4.5,0.5,0.9977,0.9966
1021,-4.5,0.55,0.99732,0.99576
1022,-4.5,0.6,0.99692,0.99556
1023,-4.5,0.65,0.9958,0.99344
1024,-4.5,0.7,0.99539,0.9927
1025,-4.5,0.75,0.9946699999999999,0.99122
1026,-4.5,0.8,0.9939,0.98984
1027,-4.5,0.85,0.99177,0.98646
1028,-4.5,0.9,0.99072,0.98436
1029,-4.5,0.95,0.9894799999999999,0.98196
1030,-4.5,1.0,0.98787,0.9789
1031,-4.5,1.05,0.9857899999999999,0.97566
1032,-4.5,1.1,0.98339,0.97046
1033,-4.5,1.15,0.98114,0.96724
1034,-4.5,1.2,0.9788399999999999,0.96284
1035,-4.5,1.25,0.97724,0.95988
1036,-4.5,1.3,0.9747600000000001,0.95576
1037,-4.5,1.35,0.97079,0.94858
1038,-4.5,1.4,0.9681500000000001,0.9455
1039,-4.5,1.45,0.96469,0.9375
1040,-4.5,1.5,0.96309,0.93554
1041,-4.5,1.55,0.95885,0.92818
1042,-4.5,1.6,0.95459,0.91962
1043,-4.5,1.65,0.9515899999999999,0.91562
1044,-4.5,1.7,0.9474199999999999,0.90824
1045,-4.5,1.75,0.94296,0.90048
1046,-4.5,1.8,0.93835,0.89286
1047,-4.5,1.85,0.93499,0.88806
1048,-4.5,1.9,0.9316599999999999,0.88228
1049,-4.5,1.95,0.92667,0.87494
1050,-4.5,2.0,0.9219200000000001,0.86656
1051,-4.5,2.05,0.91879,0.85946
1052,-4.5,2.1,0.9137500000000001,0.85278
1053,-4.5,2.15,0.90969,0.84758
1054,-4.5,2.2,0.9063,0.8416
1055,-4.5,2.25,0.90194,0.83304
1056,-4.5,2.3,0.89732,0.82868
1057,-4.5,2.35,0.89498,0.82624
1058,-4.5,2.4,0.8882,0.81304
1059,-4.5,2.45,0.88385,0.80706
1060,-4.5,2.5,0.8786700000000001,0.79854
1061,-4.5,2.55,0.87878,0.79916
1062,-4.5,2.6,0.87347,0.78994
1063,-4.5,2.65,0.8690899999999999,0.7847
1064,-4.5,2.7,0.86463,0.7787
1065,-4.5,2.75,0.86154,0.77416
1066,-4.5,2.8,0.85834,0.77008
1067,-4.5,2.85,0.8529500000000001,0.7623
1068,-4.5,2.9,0.8512200000000001,0.75756
1069,-4.5,2.95,0.84443,0.74814
1070,-4.5,3.0,0.8433999999999999,0.74688
1071,-4.5,3.05,0.83936,0.74268
1072,-4.5,3.1,0.83429,0.73714
1073,-4.5,3.15,0.8316600000000001,0.73268
1074,-4.5,3.2,0.82935,0.72654
1075,-4.5,3.25,0.82681,0.72514
1076,-4.5,3.3,0.81993,0.71818
1077,-4.5,3.35,0.8180799999999999,0.71352
1078,-4.5,3.4,0.8171900000000001,0.71402
1079,-4.5,3.45,0.8130299999999999,0.70594
1080,-4.5,3.5,0.80922,0.70176
1081,-4.5,3.55,0.80572,0.69948
1082,-4.5,3.6,0.80152,0.69124
1083,-4.5,3.65,0.8024199999999999,0.69612
1084,-4.5,3.7,0.79705,0.68786
1085,-4.5,3.75,0.79384,0.68272
1086,-4.5,3.8,0.78956,0.6794
1087,-4.5,3.85,0.7876,0.67544
1088,-4.5,3.9,0.7838,0.67484
1089,-4.5,3.95,0.78369,0.67258
1090,-4.5,4.0,0.78069,0.6675
1091,-4.5,4.05,0.77797,0.66398
1092,-4.5,4.1,0.77495,0.66074
1093,-4.5,4.15,0.7738700000000001,0.65826
1094,-4.5,4.2,0.76949,0.65678
1095,-4.5,4.25,0.76694,0.651
1096,-4.5,4.3,0.7617700000000001,0.64618
1097,-4.5,4.35,0.76322,0.64784
1098,-4.5,4.4,0.7588699999999999,0.64198
1099,-4.5,4.45,0.75769,0.64174
1100,-4.5,4.5,0.7545999999999999,0.6352
1101,-4.5,4.55,0.75163,0.63726
1102,-4.5,4.6,0.7501599999999999,0.63492
1103,-4.5,4.65,0.74385,0.6277
1104,-4.5,4.7,0.74548,0.63008
1105,-4.5,4.75,0.7439899999999999,0.62542
1106,-4.5,4.8,0.74125,0.62406
1107,-4.5,4.85,0.73822,0.6216
1108,-4.5,4.9,0.73648,0.61756
1109,-4.5,4.95,0.7361800000000001,0.6188
1110,-4.5,5.0,0.7345200000000001,0.61868
1111,-4.45,0.0,0.99916,1.0
1112,-4.45,0.05,0.999,0.99988
1113,-4.45,0.1,0.99928,0.99964
1114,-4.45,0.15,0.9989600000000001,0.99956
1115,-4.45,0.2,0.99916,0.99948
1116,-4.45,0.25,0.9988699999999999,0.9991
1117,-4.45,0.3,0.9988,0.99868
1118,-4.45,0.35,0.99844,0.99824
1119,-4.45,0.4,0.99823,0.99798
1120,-4.45,0.45,0.99805,0.99742
1121,-4.45,0.5,0.99761,0.9965
1122,-4.45,0.55,0.99688,0.9954
1123,-4.45,0.6,0.99634,0.99496
1124,-4.45,0.65,0.9957199999999999,0.99328
1125,-4.45,0.7,0.99427,0.99062
1126,-4.45,0.75,0.99403,0.98982
1127,-4.45,0.8,0.99318,0.9886
1128,-4.45,0.85,0.99261,0.98726
1129,-4.45,0.9,0.9902299999999999,0.9839
1130,-4.45,0.95,0.98851,0.9807
1131,-4.45,1.0,0.98741,0.9785
1132,-4.45,1.05,0.98512,0.97424
1133,-4.45,1.1,0.9830099999999999,0.97022
1134,-4.45,1.15,0.98062,0.96668
1135,-4.45,1.2,0.97896,0.963
1136,-4.45,1.25,0.97526,0.95684
1137,-4.45,1.3,0.9718100000000001,0.95126
1138,-4.45,1.35,0.96867,0.94558
1139,-4.45,1.4,0.96645,0.94146
1140,-4.45,1.45,0.9633499999999999,0.9357
1141,-4.45,1.5,0.96042,0.93072
1142,-4.45,1.55,0.9554199999999999,0.92316
1143,-4.45,1.6,0.95325,0.91782
1144,-4.45,1.65,0.94929,0.91102
1145,-4.45,1.7,0.9452100000000001,0.9045
1146,-4.45,1.75,0.9399200000000001,0.8968
1147,-4.45,1.8,0.93667,0.8909
1148,-4.45,1.85,0.9319500000000001,0.8829
1149,-4.45,1.9,0.9295100000000001,0.87934
1150,-4.45,1.95,0.92494,0.87128
1151,-4.45,2.0,0.9198500000000001,0.86298
1152,-4.45,2.05,0.91842,0.86036
1153,-4.45,2.1,0.91312,0.8524
1154,-4.45,2.15,0.9076599999999999,0.84412
1155,-4.45,2.2,0.90347,0.83674
1156,-4.45,2.25,0.89819,0.8287
1157,-4.45,2.3,0.89608,0.82584
1158,-4.45,2.35,0.89306,0.82084
1159,-4.45,2.4,0.8868400000000001,0.81108
1160,-4.45,2.45,0.88324,0.80516
1161,-4.45,2.5,0.8794599999999999,0.80016
1162,-4.45,2.55,0.87478,0.79508
1163,-4.45,2.6,0.8707,0.78812
1164,-4.45,2.65,0.8651899999999999,0.7821
1165,-4.45,2.7,0.8634299999999999,0.77758
1166,-4.45,2.75,0.85856,0.76708
1167,-4.45,2.8,0.85545,0.76446
1168,-4.45,2.85,0.85265,0.76214
1169,-4.45,2.9,0.84761,0.7551
1170,-4.45,2.95,0.84537,0.75158
1171,-4.45,3.0,0.8404799999999999,0.74404
1172,-4.45,3.05,0.83657,0.73714
1173,-4.45,3.1,0.83124,0.73248
1174,-4.45,3.15,0.83041,0.73014
1175,-4.45,3.2,0.82602,0.72348
1176,-4.45,3.25,0.8241499999999999,0.72126
1177,-4.45,3.3,0.82099,0.7163
1178,-4.45,3.35,0.81498,0.71196
1179,-4.45,3.4,0.81309,0.7091
1180,-4.45,3.45,0.81074,0.70464
1181,-4.45,3.5,0.8084899999999999,0.70002
1182,-4.45,3.55,0.80391,0.69454
1183,-4.45,3.6,0.7994600000000001,0.68864
1184,-4.45,3.65,0.79689,0.68378
1185,-4.45,3.7,0.79366,0.68436
1186,-4.45,3.75,0.78859,0.67906
1187,-4.45,3.8,0.78939,0.68038
1188,-4.45,3.85,0.78481,0.6737
1189,-4.45,3.9,0.78545,0.67522
1190,-4.45,3.95,0.78242,0.67088
1191,-4.45,4.0,0.77542,0.6644
1192,-4.45,4.05,0.77372,0.6612
1193,-4.45,4.1,0.7720899999999999,0.65878
1194,-4.45,4.15,0.76952,0.6562
1195,-4.45,4.2,0.76614,0.6524
1196,-4.45,4.25,0.76193,0.64766
1197,-4.45,4.3,0.7631399999999999,0.64616
1198,-4.45,4.35,0.75867,0.64246
1199,-4.45,4.4,0.76064,0.64684
1200,-4.45,4.45,0.75717,0.64002
1201,-4.45,4.5,0.75409,0.63814
1202,-4.45,4.55,0.74926,0.63156
1203,-4.45,4.6,0.74602,0.63336
1204,-4.45,4.65,0.7463200000000001,0.63004
1205,-4.45,4.7,0.74432,0.62972
1206,-4.45,4.75,0.74339,0.62498
1207,-4.45,4.8,0.74129,0.62486
1208,-4.45,4.85,0.7374400000000001,0.62064
1209,-4.45,4.9,0.7334700000000001,0.61678
1210,-4.45,4.95,0.73394,0.61412
1211,-4.45,5.0,0.73064,0.61596
1212,-4.4,0.0,0.9991,1.0
1213,-4.4,0.05,0.99906,0.99992
1214,-4.4,0.1,0.999,0.99968
1215,-4.4,0.15,0.99919,0.99958
1216,-4.4,0.2,0.99888,0.99908
1217,-4.4,0.25,0.99869,0.99878
1218,-4.4,0.3,0.99864,0.9986
1219,-4.4,0.35,0.9982899999999999,0.99822
1220,-4.4,0.4,0.99796,0.99764
1221,-4.4,0.45,0.99791,0.99726
1222,-4.4,0.5,0.99708,0.99588
1223,-4.4,0.55,0.99708,0.99576
1224,-4.4,0.6,0.9963,0.9944
1225,-4.4,0.65,0.99553,0.99286
1226,-4.4,0.7,0.9946699999999999,0.99154
1227,-4.4,0.75,0.99328,0.98948
1228,-4.4,0.8,0.9923500000000001,0.98702
1229,-4.4,0.85,0.99107,0.98498
1230,-4.4,0.9,0.99009,0.98362
1231,-4.4,0.95,0.98813,0.98006
1232,-4.4,1.0,0.9868399999999999,0.97716
1233,-4.4,1.05,0.9845200000000001,0.97336
1234,-4.4,1.1,0.98116,0.96764
1235,-4.4,1.15,0.97946,0.96444
1236,-4.4,1.2,0.97744,0.96108
1237,-4.4,1.25,0.97462,0.95596
1238,-4.4,1.3,0.97105,0.94954
1239,-4.4,1.35,0.96698,0.943
1240,-4.4,1.4,0.96568,0.94092
1241,-4.4,1.45,0.96128,0.93284
1242,-4.4,1.5,0.9563699999999999,0.92446
1243,-4.4,1.55,0.95497,0.92158
1244,-4.4,1.6,0.95096,0.91492
1245,-4.4,1.65,0.94677,0.90938
1246,-4.4,1.7,0.94295,0.90202
1247,-4.4,1.75,0.9392199999999999,0.89488
1248,-4.4,1.8,0.93473,0.8885
1249,-4.4,1.85,0.92967,0.88022
1250,-4.4,1.9,0.92607,0.87462
1251,-4.4,1.95,0.92138,0.86752
1252,-4.4,2.0,0.91828,0.85968
1253,-4.4,2.05,0.91268,0.85104
1254,-4.4,2.1,0.9103000000000001,0.84864
